"기준일","요일","시군구","연령대","성별","통화건수"
20170224,"금","성북구","20대","여",61
20170224,"금","성북구","30대","남",101
20170224,"금","성북구","30대","여",112
20170224,"금","성북구","40대","남",96
20170224,"금","성북구","40대","여",158
20170224,"금","성북구","50대","남",52
20170224,"금","성북구","50대","여",55
20170224,"금","성북구","60대이상","남",37
20170224,"금","성북구","60대이상","여",24
20170224,"금","송파구","10대","남",56
20170224,"금","송파구","10대","여",35
20170224,"금","송파구","20대","남",111
20170224,"금","송파구","20대","여",98
20170224,"금","송파구","30대","남",151
20170224,"금","송파구","30대","여",188
20170224,"금","송파구","40대","남",146
20170224,"금","송파구","40대","여",288
20170224,"금","송파구","50대","남",49
20170224,"금","송파구","50대","여",85
20170224,"금","송파구","60대이상","남",20
20170224,"금","송파구","60대이상","여",23
20170224,"금","양천구","10대","남",28
20170224,"금","양천구","10대","여",17
20170224,"금","양천구","20대","남",40
20170224,"금","양천구","20대","여",37
20170224,"금","양천구","30대","남",38
20170224,"금","양천구","30대","여",47
20170224,"금","양천구","40대","남",32
20170224,"금","양천구","40대","여",72
20170224,"금","양천구","50대","남",17
20170224,"금","양천구","50대","여",24
20170224,"금","양천구","60대이상","남",9
20170224,"금","양천구","60대이상","여",4
20170224,"금","영등포구","10대","남",67
20170224,"금","영등포구","10대","여",45
20170224,"금","영등포구","20대","남",146
20170224,"금","영등포구","20대","여",128
20170224,"금","영등포구","30대","남",199
20170224,"금","영등포구","30대","여",218
20170224,"금","영등포구","40대","남",140
20170224,"금","영등포구","40대","여",227
20170224,"금","영등포구","50대","남",45
20170224,"금","영등포구","50대","여",67
20170224,"금","영등포구","60대이상","남",32
20170224,"금","영등포구","60대이상","여",40
20170224,"금","용산구","10대","남",40
20170224,"금","용산구","10대","여",40
20170224,"금","용산구","20대","남",63
20170224,"금","용산구","20대","여",65
20170224,"금","용산구","30대","남",99
20170224,"금","용산구","30대","여",112
20170224,"금","용산구","40대","남",79
20170224,"금","용산구","40대","여",111
20170224,"금","용산구","50대","남",37
20170224,"금","용산구","50대","여",50
20170224,"금","용산구","60대이상","남",22
20170224,"금","용산구","60대이상","여",16
20170224,"금","은평구","10대","남",54
20170224,"금","은평구","10대","여",45
20170224,"금","은평구","20대","남",86
20170224,"금","은평구","20대","여",78
20170224,"금","은평구","30대","남",111
20170224,"금","은평구","30대","여",148
20170224,"금","은평구","40대","남",101
20170224,"금","은평구","40대","여",171
20170224,"금","은평구","50대","남",52
20170224,"금","은평구","50대","여",60
20170224,"금","은평구","60대이상","남",12
20170224,"금","은평구","60대이상","여",24
20170224,"금","종로구","10대","남",19
20170224,"금","종로구","10대","여",16
20170224,"금","종로구","20대","남",56
20170224,"금","종로구","20대","여",54
20170224,"금","종로구","30대","남",57
20170224,"금","종로구","30대","여",62
20170224,"금","종로구","40대","남",46
20170224,"금","종로구","40대","여",56
20170224,"금","종로구","50대","남",14
20170224,"금","종로구","50대","여",29
20170224,"금","종로구","60대이상","남",10
20170224,"금","종로구","60대이상","여",29
20170224,"금","중구","10대","남",27
20170224,"금","중구","10대","여",20
20170224,"금","중구","20대","남",82
20170224,"금","중구","20대","여",75
20170224,"금","중구","30대","남",125
20170224,"금","중구","30대","여",103
20170224,"금","중구","40대","남",105
20170224,"금","중구","40대","여",137
20170224,"금","중구","50대","남",38
20170224,"금","중구","50대","여",57
20170224,"금","중구","60대이상","남",17
20170224,"금","중구","60대이상","여",31
20170224,"금","중랑구","10대","남",36
20170224,"금","중랑구","10대","여",38
20170224,"금","중랑구","20대","남",59
20170224,"금","중랑구","20대","여",66
20170224,"금","중랑구","30대","남",73
20170224,"금","중랑구","30대","여",97
20170224,"금","중랑구","40대","남",71
20170224,"금","중랑구","40대","여",127
20170224,"금","중랑구","50대","남",32
20170224,"금","중랑구","50대","여",44
20170224,"금","중랑구","60대이상","남",11
20170224,"금","중랑구","60대이상","여",38
20170225,"토","강남구","10대","남",67
20170225,"토","강남구","10대","여",60
20170225,"토","강남구","20대","남",133
20170225,"토","강남구","20대","여",121
20170225,"토","강남구","30대","남",187
20170225,"토","강남구","30대","여",170
20170225,"토","강남구","40대","남",151
20170225,"토","강남구","40대","여",243
20170225,"토","강남구","50대","남",72
20170225,"토","강남구","50대","여",104
20170225,"토","강남구","60대이상","남",38
20170225,"토","강남구","60대이상","여",42
20170225,"토","강동구","10대","남",53
20170225,"토","강동구","10대","여",47
20170225,"토","강동구","20대","남",77
20170225,"토","강동구","20대","여",84
20170225,"토","강동구","30대","남",135
20170225,"토","강동구","30대","여",150
20170225,"토","강동구","40대","남",110
20170225,"토","강동구","40대","여",206
20170225,"토","강동구","50대","남",50
20170225,"토","강동구","50대","여",75
20170225,"토","강동구","60대이상","남",29
20170225,"토","강동구","60대이상","여",47
20170225,"토","강북구","10대","남",41
20170225,"토","강북구","10대","여",30
20170225,"토","강북구","20대","남",84
20170225,"토","강북구","20대","여",61
20170225,"토","강북구","30대","남",115
20170225,"토","강북구","30대","여",145
20170225,"토","강북구","40대","남",126
20170225,"토","강북구","40대","여",174
20170225,"토","강북구","50대","남",49
20170225,"토","강북구","50대","여",61
20170225,"토","강북구","60대이상","남",19
20170225,"토","강북구","60대이상","여",30
20170225,"토","강서구","10대","남",110
20170225,"토","강서구","10대","여",74
20170225,"토","강서구","20대","남",220
20170225,"토","강서구","20대","여",178
20170225,"토","강서구","30대","남",286
20170225,"토","강서구","30대","여",333
20170225,"토","강서구","40대","남",258
20170225,"토","강서구","40대","여",400
20170225,"토","강서구","50대","남",95
20170225,"토","강서구","50대","여",115
20170225,"토","강서구","60대이상","남",55
20170225,"토","강서구","60대이상","여",59
20170225,"토","관악구","10대","남",43
20170225,"토","관악구","10대","여",35
20170225,"토","관악구","20대","남",214
20170225,"토","관악구","20대","여",138
20170225,"토","관악구","30대","남",258
20170225,"토","관악구","30대","여",239
20170225,"토","관악구","40대","남",122
20170225,"토","관악구","40대","여",220
20170225,"토","관악구","50대","남",56
20170225,"토","관악구","50대","여",72
20170225,"토","관악구","60대이상","남",28
20170225,"토","관악구","60대이상","여",35
20170225,"토","광진구","10대","남",16
20170225,"토","광진구","10대","여",14
20170225,"토","광진구","20대","남",45
20170225,"토","광진구","20대","여",46
20170225,"토","광진구","30대","남",45
20170225,"토","광진구","30대","여",47
20170225,"토","광진구","40대","남",35
20170225,"토","광진구","40대","여",49
20170225,"토","광진구","50대","남",16
20170225,"토","광진구","50대","여",16
20170225,"토","광진구","60대이상","남",11
20170225,"토","광진구","60대이상","여",10
20170225,"토","구로구","10대","남",35
20170225,"토","구로구","10대","여",36
20170225,"토","구로구","20대","남",61
20170225,"토","구로구","20대","여",58
20170225,"토","구로구","30대","남",92
20170225,"토","구로구","30대","여",122
20170225,"토","구로구","40대","남",60
20170225,"토","구로구","40대","여",126
20170225,"토","구로구","50대","남",41
20170225,"토","구로구","50대","여",40
20170225,"토","구로구","60대이상","남",20
20170225,"토","구로구","60대이상","여",39
20170225,"토","금천구","10대","남",17
20170225,"토","금천구","10대","여",13
20170225,"토","금천구","20대","남",51
20170225,"토","금천구","20대","여",42
20170225,"토","금천구","30대","남",58
20170225,"토","금천구","30대","여",72
20170225,"토","금천구","40대","남",43
20170225,"토","금천구","40대","여",70
20170225,"토","금천구","50대","남",17
20170225,"토","금천구","50대","여",28
20170225,"토","금천구","60대이상","남",10
20170225,"토","금천구","60대이상","여",12
20170225,"토","노원구","10대","남",52
20170225,"토","노원구","10대","여",42
20170225,"토","노원구","20대","남",123
20170225,"토","노원구","20대","여",82
20170225,"토","노원구","30대","남",133
20170225,"토","노원구","30대","여",156
20170225,"토","노원구","40대","남",143
20170225,"토","노원구","40대","여",278
20170225,"토","노원구","50대","남",64
20170225,"토","노원구","50대","여",81
20170225,"토","노원구","60대이상","남",33
20170225,"토","노원구","60대이상","여",32
20170225,"토","도봉구","10대","남",20
20170225,"토","도봉구","10대","여",16
